ccode,country,year,month,time,ins,reb,dpc,erv,ic,notes,coder,insnotes,dpcnotes,rebnotes,ervnotes,icnotes
451,Sierra Leone,2001,9,2001m9,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2001,10,2001m10,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2001,11,2001m11,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2001,12,2001m12,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2002,1,2002m1,0,0,0,0,0,"INS - On January 18, 2002 PresidentAhmad Tejan Kabbah declared the civil war OFFICIALLY over. http://en.wikipedia.org/wiki/Sierra_Leone_Civil_War#End_of_the_war",Bentley & Leonard,,,,,
451,Sierra Leone,2002,2,2002m2,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2002,3,2002m3,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2002,4,2002m4,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2002,5,2002m5,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2002,6,2002m6,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2002,7,2002m7,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2002,8,2002m8,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2002,9,2002m9,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2002,10,2002m10,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2002,11,2002m11,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2002,12,2002m12,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2003,1,2003m1,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2003,2,2003m2,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2003,3,2003m3,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2003,4,2003m4,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2003,5,2003m5,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2003,6,2003m6,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2003,7,2003m7,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2003,8,2003m8,0,0,0,0,0,*Charles Taylor resigned as President of Liberia on 11 August 2003. Taylor bore great responsibilty for the conflict in Sierra Leone. http://en.wikipedia.org/wiki/Charles_Taylor_%28Liberia%29,Bentley & Leonard,,,,,
451,Sierra Leone,2003,9,2003m9,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2003,10,2003m10,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2003,11,2003m11,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2003,12,2003m12,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2004,1,2004m1,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2004,2,2004m2,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2004,3,2004m3,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2004,4,2004m4,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2004,5,2004m5,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2004,6,2004m6,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2004,7,2004m7,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2004,8,2004m8,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2004,9,2004m9,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2004,10,2004m10,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2004,11,2004m11,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2004,12,2004m12,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2005,1,2005m1,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2005,2,2005m2,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2005,3,2005m3,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2005,4,2005m4,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2005,5,2005m5,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2005,6,2005m6,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2005,7,2005m7,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2005,8,2005m8,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2005,9,2005m9,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2005,10,2005m10,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2005,11,2005m11,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2005,12,2005m12,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2006,1,2006m1,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2006,2,2006m2,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2006,3,2006m3,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2006,4,2006m4,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2006,5,2006m5,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2006,6,2006m6,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2006,7,2006m7,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2006,8,2006m8,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2006,9,2006m9,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2006,10,2006m10,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2006,11,2006m11,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2006,12,2006m12,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2007,1,2007m1,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2007,2,2007m2,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2007,3,2007m3,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2007,4,2007m4,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2007,5,2007m5,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2007,6,2007m6,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2007,7,2007m7,0,0,1,0,0,DPC - There were reports of persistent violence in the run-up to the presidential and parliamentary elections.  http://www.kuwaittimes.net/read_news.php?newsid=MTM4NTU4ODQxMQ==,Bentley & Leonard,,,,,
451,Sierra Leone,2007,8,2007m8,0,0,1,0,0,DPC - There was violence surrounding the runoff elections in August.  The clashes were significant enough that the President threatened to declare a state of emergency.    http://uk.reuters.com/article/2007/08/30/idUKL3086381520070830 ;  http:/,Bentley & Leonard,,,,,
451,Sierra Leone,2007,9,2007m9,0,0,1,0,0,"DPC - Rivals signed a non-violence pact, and the violent clashes subsided prior to the election.  http://www.afrika.no/Detailed/14888.html",Bentley & Leonard,,,,,
451,Sierra Leone,2007,10,2007m10,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2007,11,2007m11,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2007,12,2007m12,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2008,1,2008m1,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2008,2,2008m2,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2008,3,2008m3,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2008,4,2008m4,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2008,5,2008m5,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2008,6,2008m6,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2008,7,2008m7,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2008,8,2008m8,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2008,9,2008m9,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2008,10,2008m10,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2008,11,2008m11,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2008,12,2008m12,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2009,1,2009m1,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2009,2,2009m2,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2009,3,2009m3,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2009,4,2009m4,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2009,5,2009m5,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2009,6,2009m6,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2009,7,2009m7,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2009,8,2009m8,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2009,9,2009m9,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2009,10,2009m10,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2009,11,2009m11,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2009,12,2009m12,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2010,1,2010m1,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2010,2,2010m2,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2010,3,2010m3,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2010,4,2010m4,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2010,5,2010m5,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2010,6,2010m6,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2010,7,2010m7,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2010,8,2010m8,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2010,9,2010m9,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2010,10,2010m10,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2010,11,2010m11,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2010,12,2010m12,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2011,1,2011m1,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2011,2,2011m2,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2011,3,2011m3,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2011,4,2011m4,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2011,5,2011m5,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2011,6,2011m6,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2011,7,2011m7,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2011,8,2011m8,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2011,9,2011m9,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2011,10,2011m10,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2011,11,2011m11,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2011,12,2011m12,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2012,1,2012m1,0,0,0,0,0,,Bentley & Leonard,,,,,
451,Sierra Leone,2012,2,2012m2,0,0,0,0,0,,Leonard & Skantz,,,,,
451,Sierra Leone,2012,3,2012m3,0,0,0,0,0,*Potential IC - Sending soldiers to other African countries to help fight Al Shabab. (Jane's insurgency and coutnerterroism center),Leonard & Skantz,,,,,
451,Sierra Leone,2012,4,2012m4,0,0,0,0,0,,Leonard & Skantz,,,,,
451,Sierra Leone,2012,5,2012m5,0,0,0,0,0,,"Auto-coded by SAE, Inc.",,,,,
451,Sierra Leone,2012,6,2012m6,0,0,0,0,0,,"Auto-coded by SAE, Inc.",,,,,
451,Sierra Leone,2012,7,2012m7,0,0,0,0,0,"BBC - Guinea, Sierra-Leone pull back troops in border dispute http://www.bbc.co.uk/news/world-africa-19094001;",Reichert,,,,,
451,Sierra Leone,2012,8,2012m8,0,0,0,0,0,,"Auto-coded by SAE, Inc.",,,,,
451,Sierra Leone,2012,9,2012m9,0,0,0,0,0,,"Auto-coded by SAE, Inc.",,,,,
451,Sierra Leone,2012,10,2012m10,0,0,0,0,0,"DPC: low level election-related violence in October: Ahead of 17 Nov polls, violence 27-28 Oct between supporters of rival parties in Kono district wounded at least 10. (crisis watch, http://thecitizen.co.tz/news/-/26910-chaos-engulfs-rival-par",Cohen,,,,,
451,Sierra Leone,2012,11,2012m11,0,0,0,0,0,,"Auto-coded by SAE, Inc.",,,,,
451,Sierra Leone,2012,12,2012m12,0,0,0,0,0,,"Auto-coded by SAE, Inc.",,,,,
451,Sierra Leone,2013,1,2013m1,0,0,0,0,0,,"Auto-coded by SAE, Inc.",,,,,
451,Sierra Leone,2013,2,2013m2,0,0,0,0,0,,"Auto-coded by SAE, Inc.",,,,,
451,Sierra Leone,2013,3,2013m3,0,0,0,0,0,,"Auto-coded by SAE, Inc.",,,,,
451,Sierra Leone,2013,4,2013m4,0,0,0,0,0,,"Auto-coded by SAE, Inc.",,,,,
451,Sierra Leone,2013,5,2013m5,0,0,0,0,0,"No reports of events (crisis watch, jane's, bbc, guardian, opensource)",Cohen,,,,,
451,Sierra Leone,2013,6,2013m6,0,0,0,0,0,,"Auto-coded by SAE, Inc.",,,,,
451,Sierra Leone,2013,7,2013m7,0,0,0,0,0,,"Auto-coded by SAE, Inc.",,,,,
451,Sierra Leone,2013,8,2013m8,0,0,0,0,0,,"Auto-coded by SAE, Inc.",,,,,
451,Sierra Leone,2013,9,2013m9,0,0,0,0,0,,"Auto-coded by SAE, Inc.",,,,,
451,Sierra Leone,2013,10,2013m10,0,0,0,0,0,,"Auto-coded by SAE, Inc.",,,,,
451,Sierra Leone,2013,11,2013m11,0,0,0,0,0,,"Auto-coded by SAE, Inc.",,,,,
451,Sierra Leone,2013,12,2013m12,0,0,0,0,0,,"Auto-coded by SAE, Inc.",,,,,
451,Sierra Leone,2014,1,2014m1,0,0,0,0,0,,"Auto-coded by SAE, Inc.",,,,,
451,Sierra Leone,2014,2,2014m2,0,0,0,0,0,"no reports of events (crisis watch, jane's, bbc, guardian, opensource)",Cohen, ,,,,
451,Sierra Leone,2014,3,2014m3,0,0,0,0,0,,"Auto-coded by SAE, Inc.",,,,,
451,Sierra Leone,2014,4,2014m4,0,0,0,0,0,,"Auto-coded by SAE, Inc.",,,,,
451,Sierra Leone,2014,5,2014m5,0,0,0,0,0,,"Auto-coded by SAE, Inc.",,,,,
452,Ghana,2001,1,2001m1,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2001,2,2001m2,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2001,3,2001m3,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2001,4,2001m4,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2001,5,2001m5,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2001,6,2001m6,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2001,7,2001m7,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2001,8,2001m8,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2001,9,2001m9,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2001,10,2001m10,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2001,11,2001m11,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2001,12,2001m12,0,0,0,0,0,ERV - Mamprusis ethnic milita -vs- Kusasis ethnic militia,Bentley & Leonard,,,,,
452,Ghana,2002,1,2002m1,0,0,0,0,0,^Instances of ethnic violence reported in Ghana generally result in few deaths.,Bentley & Leonard,,,,,
452,Ghana,2002,2,2002m2,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2002,3,2002m3,0,0,0,0,0,"ERV - During armed riots between members of the Andani and the Abudu in March, King Ya-Na Yakubu II, chief of both clans, is killed together with 30 other people.",Bentley & Leonard,,,,,
452,Ghana,2002,4,2002m4,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2002,5,2002m5,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2002,6,2002m6,0,0,0,0,0,ERV - Afadi ethnic milita -vs- Akrashji ehtnic mimlita,Bentley & Leonard,,,,,
452,Ghana,2002,7,2002m7,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2002,8,2002m8,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2002,9,2002m9,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2002,10,2002m10,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2002,11,2002m11,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2002,12,2002m12,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2003,1,2003m1,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2003,2,2003m2,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2003,3,2003m3,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2003,4,2003m4,0,0,0,0,0,"ERV - Mamprusis ethnic milita -vs- Kusasis ethnic militia (1 dead, 25 houses burned)",Bentley & Leonard,,,,,
452,Ghana,2003,5,2003m5,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2003,6,2003m6,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2003,7,2003m7,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2003,8,2003m8,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2003,9,2003m9,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2003,10,2003m10,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2003,11,2003m11,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2003,12,2003m12,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2004,1,2004m1,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2004,2,2004m2,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2004,3,2004m3,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2004,4,2004m4,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2004,5,2004m5,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2004,6,2004m6,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2004,7,2004m7,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2004,8,2004m8,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2004,9,2004m9,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2004,10,2004m10,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2004,11,2004m11,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2004,12,2004m12,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2005,1,2005m1,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2005,2,2005m2,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2005,3,2005m3,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2005,4,2005m4,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2005,5,2005m5,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2005,6,2005m6,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2005,7,2005m7,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2005,8,2005m8,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2005,9,2005m9,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2005,10,2005m10,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2005,11,2005m11,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2005,12,2005m12,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2006,1,2006m1,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2006,2,2006m2,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2006,3,2006m3,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2006,4,2006m4,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2006,5,2006m5,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2006,6,2006m6,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2006,7,2006m7,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2006,8,2006m8,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2006,9,2006m9,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2006,10,2006m10,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2006,11,2006m11,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2006,12,2006m12,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2007,1,2007m1,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2007,2,2007m2,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2007,3,2007m3,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2007,4,2007m4,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2007,5,2007m5,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2007,6,2007m6,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2007,7,2007m7,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2007,8,2007m8,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2007,9,2007m9,0,0,0,0,0,"ERV - Konkomba ethnic militia -vs- Bembomba ehtnic milita (3 day fight, villages set on fire)",Bentley & Leonard,,,,,
452,Ghana,2007,10,2007m10,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2007,11,2007m11,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2007,12,2007m12,0,0,0,0,0,ERV - Mamprusis ethnic milita -vs- Kusasis ethnic militia,Bentley & Leonard,,,,,
452,Ghana,2008,1,2008m1,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2008,2,2008m2,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2008,3,2008m3,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2008,4,2008m4,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2008,5,2008m5,0,0,0,0,0,ERV - Mamprusis ethnic milita -vs- Kusasis ethnic militia,Bentley & Leonard,,,,,
452,Ghana,2008,6,2008m6,0,0,0,0,0,ERV - Mamprusis ethnic milita -vs- Kusasis ethnic militia,Bentley & Leonard,,,,,
452,Ghana,2008,7,2008m7,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2008,8,2008m8,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2008,9,2008m9,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2008,10,2008m10,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2008,11,2008m11,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2008,12,2008m12,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2009,1,2009m1,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2009,2,2009m2,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2009,3,2009m3,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2009,4,2009m4,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2009,5,2009m5,0,0,0,0,0,ERV - Mamprusis ethnic milita -vs- Kusasis ethnic militia,Bentley & Leonard,,,,,
452,Ghana,2009,6,2009m6,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2009,7,2009m7,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2009,8,2009m8,0,0,0,0,0,ERV - Andani -vs- Abudu ethnic violence,Bentley & Leonard,,,,,
452,Ghana,2009,9,2009m9,0,0,0,0,0,ERV - Mamprusis ethnic milita -vs- Kusasis ethnic militia,Bentley & Leonard,,,,,
452,Ghana,2009,10,2009m10,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2009,11,2009m11,0,0,0,0,0,ERV - Pierngua -vs unidentified ethnic (chieftency dispute),Bentley & Leonard,,,,,
452,Ghana,2009,12,2009m12,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2010,1,2010m1,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2010,2,2010m2,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2010,3,2010m3,0,0,0,0,0,ERV - Binyami -vs- Biyambo ethnic violence,Bentley & Leonard,,,,,
452,Ghana,2010,4,2010m4,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2010,5,2010m5,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2010,6,2010m6,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2010,7,2010m7,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2010,8,2010m8,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2010,9,2010m9,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2010,10,2010m10,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2010,11,2010m11,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2010,12,2010m12,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2011,1,2011m1,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2011,2,2011m2,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2011,3,2011m3,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2011,4,2011m4,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2011,5,2011m5,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2011,6,2011m6,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2011,7,2011m7,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2011,8,2011m8,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2011,9,2011m9,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2011,10,2011m10,0,0,0,0,0,,Bentley & Leonard,,,,,
452,Ghana,2011,11,2011m11,0,0,0,0,0,,Bentley & Leonard,,,,,
